,householdsize,PctUnemployed,medIncome,PolicReqPerOffic,TotalPctDiv,PctNotHSGrad,violent_crime_occurence
2023,2.9,5.68,16848,0.0,8.25,27.6,0
2024,2.6,4.95,44248,0.0,7.96,12.83,0
2025,2.96,7.85,35138,0.0,6.77,33.14,0
2026,2.75,2.77,91951,0.0,6.62,5.11,0
2027,3.17,7.05,33784,0.0,7.79,15.92,0
2028,2.53,5.58,22894,0.0,12.46,33.81,1
2029,2.78,3.75,34827,0.0,13.28,23.73,0
2030,3.26,10.81,31271,691.4,12.12,37.7,1
2031,2.93,3.57,40221,0.0,9.1,9.5,1
2032,2.52,5.45,36019,0.0,8.11,22.03,0
2033,2.08,3.39,46915,0.0,10.93,3.84,0
2034,2.66,17.82,17736,1013.6,15.25,31.43,0
2035,2.92,6.55,36605,644.2,12.51,19.04,1
2036,2.76,8.12,21049,0.0,10.07,40.64,1
2037,2.96,6.94,38388,0.0,13.73,19.72,1
2038,2.87,10.59,20427,0.0,16.93,39.44,1
2039,2.45,9.34,21557,0.0,15.48,23.86,0
2040,3.49,13.89,16553,0.0,10.11,53.35,1
2041,2.81,5.0,53492,0.0,6.19,9.89,0
2042,2.81,4.29,36132,0.0,4.51,12.54,0
2043,2.38,7.12,22936,385.9,14.41,27.61,1
2044,2.57,8.08,23661,175.2,13.0,22.95,1
2045,2.38,5.12,35959,250.0,13.93,20.32,0
2046,2.49,7.99,23062,0.0,14.11,27.16,1
2047,2.6,11.14,17344,0.0,17.01,39.82,1
2048,1.88,8.9,15312,581.5,16.52,34.51,1
2049,2.75,5.19,41965,0.0,12.23,15.9,1
2050,2.43,7.86,23999,0.0,10.58,29.14,0
2051,2.62,11.45,22079,1209.7,14.75,25.92,1
2052,2.93,7.37,38186,0.0,11.88,22.03,0
2053,2.65,6.71,18784,0.0,9.02,23.16,0
2054,2.45,8.2,34716,0.0,10.6,29.51,1
2055,2.57,6.03,40505,386.9,10.67,17.31,0
2056,2.45,4.52,29184,163.5,12.39,20.79,1
2057,2.52,5.82,16810,0.0,12.45,43.59,1
2058,2.43,6.87,28428,0.0,13.39,20.35,0
2059,3.1,6.88,18592,0.0,4.14,8.25,0
2060,2.5,5.58,29083,978.8,14.63,23.46,1
2061,2.38,9.13,20423,0.0,11.83,33.09,0
2062,2.63,3.28,30870,0.0,6.76,18.08,0
2063,2.83,6.08,32012,0.0,12.74,24.31,1
2064,2.66,4.13,36562,0.0,9.51,17.63,0
2065,2.86,4.14,60054,0.0,7.16,9.47,0
2066,2.86,9.95,28698,0.0,12.88,25.02,1
2067,2.72,3.75,31602,0.0,9.84,14.82,0
2068,2.44,11.82,20754,0.0,17.13,31.25,1
2069,2.72,6.19,34159,0.0,9.29,13.5,0
2070,2.6,2.09,66602,0.0,6.63,7.26,0
2071,2.98,15.88,21201,0.0,13.04,35.31,1
2072,2.54,4.73,49229,0.0,7.79,9.54,0
2073,3.01,6.83,23497,0.0,8.8,35.18,0
2074,2.65,6.58,22902,0.0,11.04,27.12,0
2075,2.53,14.0,17822,577.2,16.49,41.24,1
2076,2.57,9.28,20501,598.8,14.02,26.79,1
2077,2.74,2.93,41049,0.0,10.56,10.47,0
2078,2.56,4.43,44707,803.6,12.87,16.45,0
2079,2.68,5.91,24535,0.0,8.24,15.1,0
2080,4.1,8.52,35162,2156.5,9.07,50.28,1
2081,2.46,3.19,28826,0.0,10.42,20.98,0
2082,2.87,3.34,34544,0.0,6.76,14.58,0
2083,2.96,4.59,61692,0.0,5.14,6.31,0
2084,2.97,4.34,44270,0.0,10.13,12.43,1
2085,2.6,5.72,23810,0.0,12.22,29.49,0
2086,2.36,4.01,29622,361.5,10.69,20.84,0
2087,2.51,4.2,31231,0.0,15.1,17.7,1
2088,2.6,5.06,24353,0.0,10.69,30.0,0
2089,2.45,4.86,31540,350.4,9.75,20.84,0
2090,2.76,5.99,31665,445.0,13.25,17.42,1
2091,2.4,4.21,27212,0.0,14.36,27.89,1
2092,2.65,7.65,24986,0.0,13.63,26.06,1
2093,2.81,9.13,28289,0.0,14.45,24.83,1
2094,2.86,4.59,37900,0.0,10.34,15.94,0
2095,2.7,3.85,45787,444.1,11.77,10.15,0
2096,3.06,9.11,24686,0.0,12.54,39.19,1
2097,2.9,3.86,36271,1416.9,10.69,12.03,0
2098,2.62,5.57,29722,0.0,13.87,19.26,0
2099,2.89,4.33,35374,0.0,12.0,17.39,0
2100,2.66,6.64,29291,739.4,14.74,21.28,1
2101,2.44,4.6,21754,0.0,15.19,42.61,1
2102,2.73,3.73,41325,0.0,8.3,25.33,0
2103,2.91,2.68,62548,0.0,5.74,13.03,0
2104,2.27,5.8,28873,0.0,15.09,24.44,0
2105,2.94,2.52,123625,0.0,4.2,3.94,0
2106,4.03,12.78,23595,0.0,8.99,69.4,1
2107,2.67,6.6,26498,0.0,13.67,36.09,1
2108,2.59,5.73,44600,0.0,6.99,18.46,0
2109,2.6,6.84,18107,0.0,11.56,31.03,0
2110,2.53,6.21,32733,0.0,13.51,15.5,0
2111,2.56,4.5,36935,0.0,10.77,12.19,0
2112,2.54,9.92,22189,0.0,14.25,29.06,1
2113,2.51,7.84,25735,0.0,14.53,28.57,0
2114,2.32,3.55,48647,0.0,6.99,15.47,0
2115,2.42,4.32,27023,0.0,12.46,19.49,0
2116,2.83,3.16,54432,355.8,6.68,12.48,0
2117,2.64,8.8,32315,0.0,10.31,33.25,1
2118,3.84,4.35,31262,0.0,5.85,10.02,0
2119,2.63,2.81,53614,0.0,8.23,2.52,0
2120,2.59,4.48,23296,0.0,13.18,26.9,0
2121,2.43,5.95,30469,0.0,11.22,20.63,0
2122,2.85,6.12,39572,0.0,12.74,18.58,1
2123,2.98,4.78,51242,0.0,6.53,11.27,0
2124,2.9,5.07,40330,0.0,6.35,15.98,0
2125,2.28,5.77,26803,560.4,15.55,20.56,1
2126,2.8,7.67,37775,0.0,8.08,17.16,0
2127,2.83,8.62,32033,0.0,14.3,13.78,1
2128,2.39,8.72,25040,0.0,8.64,35.53,0
2129,2.49,3.7,40290,0.0,10.89,16.38,0
2130,2.49,6.22,22102,441.2,17.43,31.65,1
2131,2.44,4.19,33214,0.0,8.6,26.36,0
2132,2.43,3.37,53333,0.0,9.15,4.38,0
2133,2.49,6.61,22746,0.0,11.6,24.18,1
2134,2.88,3.51,52970,0.0,10.59,12.06,1
2135,2.72,9.2,24200,951.2,12.56,18.47,1
2136,2.68,2.03,47026,0.0,7.1,16.07,0
2137,2.64,5.43,38792,0.0,11.67,15.78,0
2138,2.42,5.66,31507,0.0,10.48,16.87,0
2139,2.59,8.23,23986,0.0,8.7,26.92,0
2140,2.79,2.8,39139,0.0,9.88,12.68,0
2141,2.48,2.43,37058,0.0,8.47,19.81,0
2142,3.0,3.39,59633,0.0,5.33,11.64,0
2143,2.61,2.21,42686,0.0,9.07,4.24,0
2144,2.71,5.76,37911,0.0,11.34,21.98,1
2145,2.51,6.58,23053,313.8,12.44,28.92,0
2146,2.66,6.34,37987,0.0,12.94,22.42,0
2147,2.75,2.0,52780,0.0,7.12,11.77,0
2148,2.46,8.14,21339,0.0,11.91,21.68,0
2149,2.75,3.88,50240,320.9,10.47,6.66,0
2150,2.58,7.2,24402,0.0,17.19,23.71,0
2151,2.44,3.94,51128,0.0,10.31,7.37,0
2152,2.63,7.54,32337,0.0,11.04,30.6,0
2153,2.77,7.72,22098,0.0,11.06,24.61,0
2154,3.69,13.67,18404,0.0,9.28,51.22,1
2155,2.8,5.41,45687,0.0,6.87,15.97,0
2156,2.18,4.88,29353,589.5,14.32,13.57,1
2157,2.53,5.25,38261,0.0,9.84,24.97,0
2158,2.75,1.67,71274,0.0,5.59,4.88,0
2159,2.64,5.59,25045,549.4,10.96,22.1,1
2160,3.09,7.25,42614,0.0,7.89,16.79,0
2161,3.1,5.13,52882,0.0,7.69,8.76,0
2162,2.84,7.38,28729,288.5,14.4,30.24,1
2163,3.75,7.57,24716,0.0,4.22,3.38,0
2164,2.92,4.55,48203,0.0,7.26,13.67,0
2165,2.41,4.53,31613,0.0,8.36,18.05,0
2166,3.09,3.54,53693,0.0,7.5,6.43,0
2167,2.45,7.2,35808,0.0,9.63,28.15,0
2168,2.49,3.13,37302,0.0,10.72,12.08,0
2169,2.76,11.22,19413,0.0,12.48,27.47,1
2170,2.51,6.31,28727,0.0,12.85,29.94,0
2171,2.62,2.24,64806,0.0,9.08,4.1,0
2172,2.53,9.18,17206,0.0,13.67,37.31,1
2173,2.52,6.7,16749,0.0,7.7,20.46,1
2174,2.83,3.27,46197,0.0,8.91,11.0,0
2175,3.18,6.12,52189,0.0,5.69,16.39,0
2176,2.48,2.65,32994,0.0,12.76,17.31,0
2177,2.96,3.42,50268,0.0,11.3,14.84,1
2178,3.01,5.63,17829,0.0,6.03,16.7,0
2179,2.64,12.1,29961,0.0,13.02,27.32,0
2180,3.02,7.5,17161,0.0,6.94,30.65,0
2181,2.68,11.23,17811,0.0,12.09,44.05,1
2182,2.63,5.98,32534,0.0,12.75,15.48,0
2183,2.83,3.27,56713,0.0,7.22,10.62,0
2184,2.48,9.28,15508,0.0,12.84,45.68,1
2185,2.55,6.9,21063,254.5,13.47,32.56,1
2186,2.19,4.13,37315,0.0,13.7,13.82,1
2187,2.4,3.76,31848,0.0,11.62,25.93,0
2188,2.55,3.58,62288,0.0,7.35,5.24,0
2189,3.17,4.37,56098,0.0,8.44,9.73,0
2190,3.04,2.25,75905,0.0,4.23,9.95,0
2191,2.69,7.85,33961,0.0,8.23,25.66,0
2192,2.91,4.72,56598,0.0,7.68,12.63,0
2193,3.53,12.69,18956,0.0,10.12,43.81,0
2194,2.92,4.09,33125,128.5,11.96,18.34,0
2195,3.02,4.9,33554,0.0,13.28,21.12,0
2196,2.64,6.93,19568,419.2,10.68,27.92,1
2197,2.5,2.92,42911,0.0,9.9,7.58,0
2198,2.77,4.66,34450,0.0,8.59,34.16,0
2199,3.03,4.49,52734,0.0,7.13,14.92,0
2200,2.49,9.93,22452,550.8,10.52,53.3,1
2201,2.71,4.51,37594,0.0,12.26,23.18,0
2202,2.97,8.17,27126,0.0,12.2,29.5,0
2203,2.96,7.5,34552,0.0,14.6,30.65,1
2204,2.67,5.61,32849,0.0,12.8,16.83,0
2205,2.6,5.21,25208,0.0,12.28,29.25,0
2206,2.42,7.18,23393,0.0,11.09,27.29,0
2207,2.54,5.45,35723,365.9,10.93,25.52,0
2208,2.56,5.88,22407,0.0,9.2,23.6,0
2209,2.57,4.13,37664,0.0,8.98,27.73,0
2210,3.07,9.99,24727,0.0,13.34,30.87,1
2211,2.68,7.9,20321,0.0,13.77,27.71,0
2212,2.46,5.18,27182,0.0,11.23,26.14,0
2213,2.89,12.12,19899,0.0,12.48,39.63,1
2214,2.61,9.27,23287,0.0,17.31,33.68,1
